DATA_TAB_GENERALINFO	SCL_UNITID	SCL_NAME	SPORT_CODE	SPORT_NAME	ACADEMIC_YEAR	SCL_DIV_14	SCL_SUB_14	CONFNAME_14	D1_FB_CONF_14	SCL_HBCU	SCL_PRIVATE	DATA_TAB_MULTIYRRATE	MULTIYR_APR_RATE_1000_RAW	MULTIYR_APR_RATE_1000_CI	MULTIYR_APR_RATE_1000_OFFICIAL	MULTIYR_ELIG_RATE	MULTIYR_RET_RATE	MULTIYR_SQUAD_SIZE	DATA_TAB_ANNUALRATE	APR_RATE_2014_1000	ELIG_RATE_2014	RET_RATE_2014	NUM_OF_ATHLETES_2014	APR_RATE_2013_1000	ELIG_RATE_2013	RET_RATE_2013	NUM_OF_ATHLETES_2013	APR_RATE_2012_1000	ELIG_RATE_2012	RET_RATE_2012	NUM_OF_ATHLETES_2012	APR_RATE_2011_1000	ELIG_RATE_2011	RET_RATE_2011	NUM_OF_ATHLETES_2011	APR_RATE_2010_1000	ELIG_RATE_2010	RET_RATE_2010	NUM_OF_ATHLETES_2010	APR_RATE_2009_1000	ELIG_RATE_2009	RET_RATE_2009	NUM_OF_ATHLETES_2009	APR_RATE_2008_1000	ELIG_RATE_2008	RET_RATE_2008	NUM_OF_ATHLETES_2008	APR_RATE_2007_1000	ELIG_RATE_2007	RET_RATE_2007	NUM_OF_ATHLETES_2007	APR_RATE_2006_1000	ELIG_RATE_2006	RET_RATE_2006	NUM_OF_ATHLETES_2006	APR_RATE_2005_1000	ELIG_RATE_2005	RET_RATE_2005	NUM_OF_ATHLETES_2005	APR_RATE_2004_1000	ELIG_RATE_2004	RET_RATE_2004	NUM_OF_ATHLETES_2004	DATA_TAB_PUBLICAWARD	PUB_AWARD_15	PUB_AWARD_14	PUB_AWARD_13	PUB_AWARD_12	PUB_AWARD_11	PUB_AWARD_10	PUB_AWARD_09	PUB_AWARD_08	PUB_AWARD_07	PUB_AWARD_06	RAW_OR_CI
 	230728	Utah State University	29	Women's Softball	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	963	979	963	.9754601227	.950310559	83	 	987	.975	1	20	987	1	.9743589744	20	930	.9534883721	.9069767442	22	951	.9756097561	.925	21	910	.9090909091	.9117647059	20	944	.9444444444	.9444444444	18	944	.9444444444	.9166666667	18	977	1	.9545454545	23	977	.9772727273	.9772727273	22	971	1	.9411764706	17	982	.9642857143	1	14	-99	0	0	0	0	0	0	0	0	0	0	2
 	230728	Utah State University	26	Women's Gymnastics	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	977	990	977	.9811320755	.9719626168	56	 	964	.962962963	.9642857143	15	1000	1	1	14	981	1	.962962963	14	960	.96	.96	13	1000	1	1	12	979	.9166666667	1	12	938	.9166666667	.9583333333	12	913	.9565217391	.8695652174	12	962	.9615384615	.9615384615	13	1000	1	1	13	962	1	.9230769231	13	-99	0	0	0	0	0	0	0	0	0	0	2
 	230728	Utah State University	21	Women's Cross Country	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	985	995	985	.9905660377	.98	54	 	964	.9655172414	.962962963	15	981	1	.96	14	1000	1	1	10	1000	1	1	15	1000	1	1	15	1000	1	1	12	977	.9545454545	1	11	1000	1	1	11	1000	1	1	10	958	1	.9166666667	7	969	1	.9375	8	-99	0	0	1	1	1	1	0	0	0	0	2
 	230728	Utah State University	15	Men's Track, Outdoor	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	958	973	958	.9620853081	.9538461538	111	 	969	.9795918367	.9583333333	25	941	.9318181818	.9512195122	24	937	.9322033898	.9423076923	31	982	1	.962962963	31	1000	.9848484848	.9682539683	35	985	.9701492537	.9696969697	34	985	.9850746269	.9682539683	35	925	.9516129032	.8965517241	33	941	.9259259259	.9583333333	28	943	.8928571429	1	14	926	.9333333333	.9166666667	8	-99	0	0	0	0	0	0	0	0	0	0	2
 	230728	Utah State University	4	Football	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	985	990	985	.996941896	.9691358025	376	 	975	1	.9496855346	93	994	1	.9818181818	92	988	.9939393939	.9756097561	96	981	.993902439	.96875	95	988	.987804878	.95	95	911	.8957055215	.9135802469	87	955	.9513888889	.9583333333	81	931	.9375	.9097222222	82	952	.9603174603	.9365079365	68	892	.8917197452	.8789808917	87	939	.9554140127	.923566879	85	-99	1	1	0	0	0	0	0	0	0	0	2
 	230728	Utah State University	19	Women's Basketball	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	978	991	978	1	.9557522124	59	 	981	1	.962962963	14	933	1	.8666666667	15	1000	1	1	15	1000	1	1	15	1000	1	.9615384615	13	900	.9333333333	.8666666667	16	933	.9333333333	.9333333333	15	967	1	.9333333333	15	962	.9615384615	.9615384615	13	944	.962962963	.9259259259	14	946	1	.8928571429	14	-99	0	0	0	0	0	0	0	0	0	0	2
 	230728	Utah State University	36	Women's Volleyball	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	978	991	978	.978021978	.9775280899	48	 	955	.9545454545	.9545454545	12	1000	1	1	12	1000	1	1	12	957	.9565217391	.9565217391	12	955	.9545454545	.9545454545	12	959	.96	.9583333333	13	1000	1	1	12	932	.9565217391	.9047619048	13	905	.9047619048	.9047619048	12	958	1	.9166666667	12	940	1	.88	13	-99	0	0	0	0	0	0	0	0	0	0	2
 	230728	Utah State University	34	Women's Track, Indoor	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	991	996	991	.993220339	.986013986	154	 	987	.987654321	.9871794872	44	1000	1	1	34	1000	1	.9852941176	35	981	.9871794872	.9736842105	41	975	.975	.975	42	1000	1	.9846153846	34	962	.9402985075	.9848484848	34	982	.9821428571	.9821428571	29	967	.9787234043	.9555555556	25	1000	1	1	13	931	.9722222222	.8888888889	18	-99	0	0	0	0	0	0	0	0	0	0	2
 	230728	Utah State University	35	Women's Track, Outdoor	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	991	996	991	.993220339	.986013986	154	 	987	.987654321	.9871794872	44	1000	1	1	34	1000	1	.9852941176	35	981	.9871794872	.9736842105	41	975	.975	.975	42	1000	1	.9846153846	34	962	.9402985075	.9848484848	34	982	.9821428571	.9821428571	29	967	.9782608696	.9555555556	24	968	1	.9333333333	8	1000	1	1	5	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	31	Women's Soccer	2014	1	3	Western Athletic Conference	 	2	0	 	970	983	970	.9648241206	.9696969697	103	 	967	.9555555556	.9777777778	24	972	.962962963	.9811320755	28	970	.94	.98	25	970	1	.94	26	979	1	.9583333333	24	990	1	.9795918367	25	959	.972972973	.9444444444	20	906	.9393939394	.8709677419	19	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	2	Men's Basketball	2014	1	3	Western Athletic Conference	 	2	0	 	943	968	943	.9494949495	.9263157895	50	 	1000	1	.9583333333	12	864	.8695652174	.8571428571	12	904	.9230769231	.8846153846	13	1000	1	1	13	896	.92	.8695652174	13	1000	1	1	13	920	.92	.92	13	891	.9130434783	.8695652174	12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	34	Women's Track, Indoor	2014	1	3	Western Athletic Conference	 	2	0	 	959	971	959	.9465875371	.952681388	175	 	951	.9651162791	.9358974359	45	982	.9659090909	.962962963	46	969	.950617284	.9620253165	41	932	.9024390244	.9493670886	43	1000	1	.9736842105	40	948	.9310344828	.9529411765	47	919	.9220779221	.9154929577	42	827	.7948717949	.858974359	40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	19	Women's Basketball	2014	1	3	Western Athletic Conference	 	2	0	 	970	985	970	.9661016949	.9557522124	61	 	921	.9375	.8709677419	18	983	.9666666667	.9655172414	15	1000	1	1	15	980	.9615384615	1	13	1000	1	.95	10	1000	1	1	11	978	.9565217391	1	12	1000	1	1	13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	1	0	0	1	0	0	0	0	2
 	230737	Utah Valley University	25	Women's Golf	2014	1	3	Western Athletic Conference	 	2	0	 	980	993	980	.9866666667	.9444444444	38	 	1000	1	1	8	1000	1	1	10	929	.9545454545	.85	11	972	1	.9444444444	9	964	1	.9285714286	7	1000	1	1	9	929	.9285714286	.9285714286	7	824	.8888888889	.75	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	3	Men's Cross Country	2014	1	3	Western Athletic Conference	 	2	0	 	981	992	981	.972972973	.9797979798	59	 	941	.9615384615	.92	14	983	.96875	1	18	1000	1	1	15	1000	.9583333333	1	12	1000	1	1	14	947	.9655172414	.9285714286	15	962	.9655172414	.9565217391	16	917	.9523809524	.8666666667	13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	18	Men's Wrestling	2014	1	3	Western Athletic Conference	 	2	0	 	940	960	940	.9322033898	.9356725146	96	 	989	.9777777778	.9534883721	24	1000	1	1	22	890	.8695652174	.9111111111	24	888	.8888888889	.8863636364	26	891	.8867924528	.8541666667	27	986	.972972973	.9375	19	903	.8918918919	.9142857143	20	929	.9333333333	.9230769231	17	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	29	Women's Softball	2014	1	3	Western Athletic Conference	 	2	0	 	951	971	951	.9489051095	.9384615385	71	 	955	.9428571429	.96875	19	926	.9428571429	.8787878788	18	947	.9473684211	.9459459459	19	982	.9655172414	.9642857143	15	969	.96875	.90625	16	983	1	.9333333333	16	944	.962962963	.8888888889	15	889	.962962963	.8148148148	14	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	35	Women's Track, Outdoor	2014	1	3	Western Athletic Conference	 	2	0	 	959	972	959	.9469026549	.9529780564	176	 	951	.9651162791	.9358974359	45	982	.9659090909	.962962963	46	969	.950617284	.9620253165	41	933	.9047619048	.950617284	44	1000	1	.9736842105	40	948	.9310344828	.9529411765	47	919	.9220779221	.9154929577	42	827	.7948717949	.858974359	40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	6	Men's Golf	2014	1	3	Western Athletic Conference	 	2	0	 	952	976	952	.9466666667	.9583333333	40	 	1000	1	1	8	1000	1	1	13	938	.9375	.9375	8	875	.85	.9	11	1000	1	.9230769231	8	973	.9473684211	.9444444444	10	875	.8823529412	.8666666667	9	921	.95	.8888888889	10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	36	Women's Volleyball	2014	1	3	Western Athletic Conference	 	2	0	 	1000	1000	1000	.9789473684	.9892473118	48	 	1000	1	1	13	1000	1	1	12	938	.9166666667	.9583333333	12	1000	1	1	11	935	.9565217391	.9130434783	12	1000	1	1	12	957	.9583333333	.9565217391	13	932	.9545454545	.9090909091	12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	1	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	14	Men's Track, Indoor	2014	1	3	Western Athletic Conference	 	2	0	 	962	975	962	.9518518519	.96	143	 	950	.9428571429	.9420289855	38	964	.9594594595	.9692307692	41	976	.9538461538	.9830508475	33	958	.9508196721	.9473684211	31	976	.9701492537	.9661016949	36	931	.9696969697	.890625	37	942	.9298245614	.9574468085	33	921	.9183673469	.925	30	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	1	Baseball	2014	1	3	Western Athletic Conference	 	2	0	 	966	980	966	.9707317073	.9556650246	105	 	981	1	.9622641509	28	979	.9791666667	.9583333333	25	928	.9387755102	.9166666667	25	972	.962962963	.9814814815	27	967	.9787234043	.9555555556	24	976	1	.9512195122	24	932	.9473684211	.9142857143	20	923	.9268292683	.9189189189	22	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	15	Men's Track, Outdoor	2014	1	3	Western Athletic Conference	 	2	0	 	962	975	962	.9518518519	.96	143	 	950	.9428571429	.9420289855	38	964	.9594594595	.9692307692	41	976	.9538461538	.9830508475	33	958	.9508196721	.9473684211	31	984	.9696969697	.9827586207	35	931	.9696969697	.890625	37	942	.9298245614	.9574468085	33	921	.9183673469	.925	30	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230737	Utah Valley University	21	Women's Cross Country	2014	1	3	Western Athletic Conference	 	2	0	 	976	989	976	.9769230769	.9590163934	68	 	953	.9705882353	.9333333333	18	1000	1	1	18	956	.9705882353	.9411764706	17	966	.9666666667	.9655172414	15	1000	1	.9655172414	15	1000	1	1	16	963	.9285714286	1	16	868	.8529411765	.8823529412	17	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	6	Men's Golf	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	993	999	993	1	.9864864865	38	 	1000	1	1	9	1000	1	1	10	1000	1	1	9	974	1	.9473684211	10	972	1	.9444444444	9	1000	1	1	12	1000	.9375	.9375	8	882	.8823529412	.8823529412	9	902	.8571428571	.95	11	947	.9473684211	.9473684211	10	975	1	.95	10	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	34	Women's Track, Indoor	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	989	995	989	.9910313901	.9816513761	113	 	1000	1	1	25	983	1	.9661016949	31	983	.9827586207	.9827586207	30	981	.9811320755	.9803921569	27	973	.9824561404	.9642857143	29	988	1	.9756097561	21	957	.9347826087	.9782608696	23	969	.9795918367	.9387755102	25	902	.8780487805	.9268292683	21	951	.9807692308	.92	26	958	.95	.9666666667	31	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	19	Women's Basketball	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	972	987	972	.9814814815	.9633027523	56	 	983	1	.9655172414	15	960	.96	.96	13	941	.96	.9230769231	13	1000	1	1	15	981	1	.9615384615	15	1000	1	1	14	962	.9615384615	.9615384615	14	903	.935483871	.8709677419	16	1000	1	1	15	942	.9615384615	.9230769231	13	977	.9545454545	1	11	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	21	Women's Cross Country	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	989	997	989	.9891304348	.9772727273	46	 	1000	1	1	10	978	1	.9545454545	12	1000	1	1	11	960	.9615384615	.9583333333	13	1000	1	1	10	1000	1	1	8	1000	1	1	7	959	.9795918367	.9387755102	25	846	.7692307692	.9230769231	7	900	1	.8	5	1000	1	1	7	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	1	Baseball	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	988	995	988	.9864253394	.9761904762	115	 	981	1	.9615384615	27	984	.984375	.9836065574	33	1000	.9821428571	.9803921569	30	989	.9791666667	.9782608696	25	981	.9622641509	.9807692308	28	964	.9642857143	.9454545455	30	976	.9682539683	.9836065574	33	981	.9814814815	.962962963	27	887	.9074074074	.8653846154	27	969	1	.9183673469	27	868	.8974358974	.8378378378	20	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	4	Football	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	973	980	973	.9698340875	.9640062598	382	 	981	.9814814815	.9741935484	94	985	.9760479042	.9811320755	99	969	.9578313253	.950310559	95	958	.9642857143	.9512195122	94	960	.9580838323	.95625	98	962	.9751552795	.9367088608	91	977	.9539473684	.9536423841	88	923	.9210526316	.8986486486	86	937	.9523809524	.9090909091	98	984	.993902439	.9620253165	92	936	.9263803681	.9325153374	92	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	26	Women's Gymnastics	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	1000	1000	1000	1	.9915254237	61	 	1000	1	1	15	984	1	.96875	16	1000	1	1	14	1000	1	1	16	982	.9642857143	1	15	1000	1	1	14	980	1	.96	14	969	1	.9375	17	1000	1	1	13	1000	1	1	15	979	1	.9583333333	12	-99	1	0	1	0	0	0	0	0	0	0	2
 	230764	University of Utah	12	Men's Swimming	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	946	968	946	.9389312977	.9538461538	68	 	974	.9736842105	.9736842105	19	919	.8648648649	.972972973	20	1000	1	1	13	902	.935483871	.8666666667	16	1000	1	.9666666667	15	985	1	.9696969697	18	977	.9772727273	.9534883721	24	988	.9302325581	.9761904762	22	943	.9090909091	.9772727273	22	879	.8484848485	.9090909091	17	971	.9714285714	.9411764706	18	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	2	Men's Basketball	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	980	992	980	.9807692308	.9239130435	53	 	1000	.9285714286	1	14	1000	1	1	13	979	1	.8636363636	13	935	1	.8095238095	13	1000	1	1	13	1000	1	1	13	980	1	.96	14	980	1	.9166666667	13	979	.9583333333	.9166666667	12	913	.9565217391	.7826086957	12	833	.8571428571	.8095238095	11	-99	0	0	0	0	1	1	0	0	0	0	2
 	230764	University of Utah	30	Women's Skiing	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	982	994	982	1	.9638554217	43	 	977	1	.9545454545	12	1000	1	1	10	974	1	.9473684211	10	977	1	.9545454545	11	977	1	.9523809524	12	1000	1	1	10	932	.9090909091	.9545454545	11	1000	1	1	9	962	.9615384615	.9615384615	13	976	1	.9523809524	11	975	1	.95	10	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	29	Women's Softball	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	973	986	973	.9733333333	.972972973	77	 	988	.9756097561	1	21	974	.9743589744	.9736842105	20	959	.972972973	.9459459459	19	969	.9696969697	.96875	17	985	1	.9696969697	18	973	.9459459459	1	19	956	.9705882353	.9411764706	17	985	.9705882353	1	17	914	.8857142857	.9428571429	18	865	.8918918919	.8378378378	19	1000	1	1	14	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	31	Women's Soccer	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	977	988	977	.9798994975	.9746192893	103	 	990	1	.9791666667	26	1000	1	1	27	949	.9591836735	.9387755102	25	969	.9591836735	.9791666667	25	966	.9545454545	.9302325581	23	966	.9555555556	.9545454545	24	955	.9772727273	.9318181818	24	989	.9777777778	.9777777778	24	927	.9024390244	.9512195122	21	978	.9787234043	.9782608696	25	988	1	.976744186	22	-99	0	0	0	0	0	0	0	0	0	1	2
 	230764	University of Utah	10	Men's Skiing	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	983	994	983	.9885057471	.9655172414	45	 	977	1	.9545454545	12	1000	1	.9523809524	11	950	.95	.95	10	1000	1	1	12	958	1	.9166666667	13	1000	1	1	10	864	.9090909091	.8181818182	13	981	1	.9615384615	13	972	1	.9444444444	9	875	.875	.875	9	944	1	.8888888889	10	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	13	Men's Tennis	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	991	998	991	1	.9803921569	31	 	968	1	.9333333333	9	1000	1	1	7	1000	1	1	7	1000	1	1	8	966	1	.9285714286	8	1000	1	1	9	1000	1	1	8	1000	1	1	10	875	.875	.875	8	1000	1	1	8	958	1	.9166666667	6	-99	0	0	0	1	1	0	0	0	0	0	2
 	230764	University of Utah	36	Women's Volleyball	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	991	997	991	.9907407407	.9903846154	56	 	1000	1	1	14	1000	1	1	13	983	.9666666667	1	16	980	1	.9583333333	13	1000	1	1	12	981	.9615384615	1	13	958	.9166666667	1	13	957	1	.8695652174	12	883	.8666666667	.9	16	1000	1	1	15	1000	1	1	12	-99	0	0	0	0	0	0	0	0	0	1	2
 	230764	University of Utah	32	Women's Swimming	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	978	989	978	.9810126582	.9677419355	82	 	966	.9545454545	.976744186	22	988	1	.95	22	971	.9705882353	.9705882353	18	987	1	.9736842105	20	1000	.972972973	1	19	970	.9705882353	.96875	18	986	1	.972972973	19	969	.9583333333	.9583333333	25	1000	1	1	22	1000	1	1	22	976	1	.9523809524	21	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	33	Women's Tennis	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	992	999	992	1	.9848484848	35	 	1000	1	1	8	1000	1	1	10	1000	1	1	9	964	1	.9285714286	8	975	1	.95	10	975	.95	1	10	1000	1	1	9	1000	1	1	8	1000	1	1	8	967	1	.9333333333	8	1000	1	1	9	-99	0	0	0	0	0	0	0	0	0	0	2
 	230764	University of Utah	35	Women's Track, Outdoor	2014	1	1	Pac-12 Conference	Pac-12 Conference	2	0	 	989	995	989	.9912663755	.9821428571	116	 	1000	1	1	26	985	1	.9692307692	34	982	.9821428571	.9821428571	29	981	.9811320755	.9803921569	27	973	.9824561404	.9642857143	29	988	1	.9756097561	21	957	.9347826087	.9782608696	23	980	.9795918367	.9387755102	25	898	.8636363636	.9318181818	23	951	.9807692308	.92	26	958	.95	.9666666667	31	-99	0	0	0	0	0	0	0	0	0	0	2
 	230782	Weber State University	29	Women's Softball	2014	1	2	Big Sky Conference	Big Sky Conference	2	0	 	966	981	966	.9748427673	.9567901235	83	 	969	.9791666667	.9583333333	24	944	.9333333333	.9555555556	24	974	1	.9487179487	20	983	1	.9666666667	15	829	.8333333333	.8235294118	9	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	230782	Weber State University	34	Women's Track, Indoor	2014	1	2	Big Sky Conference	Big Sky Conference	2	0	 	972	982	972	.9598662207	.9697986577	157	 	987	.9480519481	.9864864865	40	973	.9589041096	.9736842105	40	954	.9480519481	.9605263158	39	972	.9861111111	.9583333333	38	1000	1	1	31	944	.9555555556	.9318181818	23	970	.98	.9591836735	25	981	.9811320755	.9622641509	27	961	1	.921875	32	979	.9577464789	.985915493	36	972	.9589041096	.9855072464	37	-99	0	0	0	0	0	0	0	0	0	0	2
 	230782	Weber State University	35	Women's Track, Outdoor	2014	1	2	Big Sky Conference	Big Sky Conference	2	0	 	973	983	973	.9598662207	.9730639731	156	 	987	.9480519481	.9864864865	40	973	.9589041096	.9736842105	40	954	.9480519481	.9605263158	39	979	.9861111111	.9718309859	37	1000	1	1	31	944	.9555555556	.9318181818	23	971	.9807692308	.9607843137	26	983	.9827586207	.9655172414	30	962	1	.9242424242	33	973	.96	.9866666667	38	978	.9718309859	.9852941176	36	-99	0	0	0	0	0	0	0	0	0	0	2
 	230782	Weber State University	14	Men's Track, Indoor	2014	1	2	Big Sky Conference	Big Sky Conference	2	0	 	932	952	932	.899543379	.9473684211	116	 	880	.8363636364	.9056603774	30	963	.9454545455	.9615384615	30	990	.962962963	1	28	898	.8545454545	.9245283019	28	938	.8979591837	.9583333333	26	969	.9423076923	.9565217391	27	967	.9375	.9318181818	25	917	.84	.9565217391	28	931	.9130434783	.9268292683	23	950	.9433962264	.9583333333	29	980	.9807692308	.9787234043	28	-99	0	0	0	0	0	0	0	0	0	0	2
 	230782	Weber State University	13	Men's Tennis	2014	1	2	Big Sky Conference	Big Sky Conference	2	0	 	957	982	982	.9574468085	.9555555556	26	 	929	.9285714286	.9285714286	7	1000	1	1	7	1000	1	1	5	905	.9090909091	.9	7	960	1	.9230769231	7	880	.8333333333	.9230769231	7	929	.9285714286	.9285714286	7	1000	1	.9285714286	7	833	.8666666667	.8	8	893	.9285714286	.8571428571	7	968	.9375	1	8	-99	0	0	0	0	0	0	0	0	0	0	1
 	230782	Weber State University	21	Women's Cross Country	2014	1	2	Big Sky Conference	Big Sky Conference	2	0	 	987	995	987	.9913793103	.9734513274	61	 	1000	1	1	14	983	1	.9666666667	17	953	.96875	.9375	16	1000	1	1	14	1000	1	1	15	967	1	.9333333333	9	970	.9411764706	1	9	980	.96	.96	13	971	1	.9411764706	17	969	.9375	1	17	982	1	.9642857143	15	-99	0	0	0	0	0	0	0	0	0	1	2
 	230782	Weber State University	3	Men's Cross Country	2014	1	2	Big Sky Conference	Big Sky Conference	2	0	 	983	995	983	.9838709677	.9649122807	33	 	1000	1	1	8	967	1	.9333333333	8	939	.9444444444	.9333333333	10	1000	1	1	7	974	.9	1	11	1000	1	1	10	1000	1	1	10	975	.9047619048	.9473684211	11	941	.9444444444	.9375	9	1000	1	.9333333333	11	971	.9473684211	1	10	-99	0	0	0	1	0	0	0	0	0	0	2
 	230782	Weber State University	6	Men's Golf	2014	1	2	Big Sky Conference	Big Sky Conference	2	0	 	991	998	991	.9821428571	.9807692308	32	 	962	1	.9230769231	9	962	.9285714286	1	8	1000	1	1	8	1000	1	1	7	972	1	.9444444444	9	1000	.9411764706	1	11	941	.9411764706	.9411764706	10	912	.9444444444	.875	9	929	.9285714286	.9285714286	7	862	.8666666667	.8571428571	8	1000	1	1	8	-99	0	0	1	0	0	0	0	0	0	0	2
 	230782	Weber State University	2	Men's Basketball	2014	1	2	Big Sky Conference	Big Sky Conference	2	0	 	980	992	980	.9901960784	.9479166667	52	 	955	.9565217391	.9047619048	12	961	1	.92	13	981	1	.96	14	1000	1	1	13	961	1	.92	13	940	.9615384615	.9166666667	14	980	1	.96	13	961	.9615384615	.92	13	750	.8461538462	.6538461538	13	900	.88	.88	13	815	.8148148148	.8148148148	14	-99	0	0	0	0	0	0	0	0	0	0	2
 	230782	Weber State University	19	Women's Basketball	2014	1	2	Big Sky Conference	Big Sky Conference	2	0	 	980	992	980	.9719626168	.9791666667	56	 	1000	1	1	13	1000	1	1	14	980	.9615384615	1	13	946	.9310344828	.9259259259	16	981	1	.9230769231	14	965	1	.9285714286	15	918	.9032258065	.9333333333	16	982	.9642857143	1	14	958	1	.9166666667	12	911	.9285714286	.8928571429	14	982	1	.962962963	14	-99	0	0	0	0	0	0	0	0	0	0	2
 	230782	Weber State University	25	Women's Golf	2014	1	2	Big Sky Conference	Big Sky Conference	2	0	 	979	993	979	.9722222222	.985915493	38	 	1000	1	1	9	973	.9473684211	1	10	972	.9444444444	1	10	972	1	.9444444444	9	1000	1	1	6	1000	1	1	8	1000	1	1	8	969	.9375	.9375	8	977	1	.9545454545	11	941	.9411764706	.9411764706	9	919	.8947368421	.9444444444	10	-99	0	0	0	0	0	0	0	0	0	0	2
 	230782	Weber State University	15	Men's Track, Outdoor	2014	1	2	Big Sky Conference	Big Sky Conference	2	0	 	931	951	931	.8935185185	.9514563107	114	 	880	.8363636364	.9056603774	30	963	.9454545455	.9615384615	30	970	.9230769231	1	27	915	.8703703704	.9423076923	27	938	.8979591837	.9583333333	26	969	.9423076923	.9565217391	27	967	.9375	.9318181818	25	917	.84	.9565217391	28	931	.9130434783	.9268292683	23	963	.9464285714	.9607843137	30	972	.9642857143	.9807692308	30	-99	0	0	0	0	0	0	0	0	0	0	2
